,track_uri,track_name,track_pop,artist_uri,artist_info,artist_name,artist_pop,artist_genres,album_name
432,5ntiOaJ7PKBbo4d2RuSrZz,Trick of the Moon,8,spotify:artist:7LlIWfvgWlDBXfxCvCFbuC,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7LlIWfvgWlDBXfxCvCFbuC'}, 'followers': {'href': None, 'total': 138857}, 'genres': ['bedroom soul', 'chill r&b'], 'href': 'https://api.spotify.com/v1/artists/7LlIWfvgWlDBXfxCvCFbuC', 'id': '7LlIWfvgWlDBXfxCvCFbuC', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2820aafc514efdeee93c480a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742820aafc514efdeee93c480a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782820aafc514efdeee93c480a', 'width': 160}], 'name': 'Eloise', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:7LlIWfvgWlDBXfxCvCFbuC'}",Eloise,59,"['bedroom soul', 'chill r&b']",Somewhere In-Between
433,6rj48XPo5Gk9T7kXFYY93y,Strings,59,spotify:artist:4LXBFNxqvOcdBVpbgKn6op,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4LXBFNxqvOcdBVpbgKn6op'}, 'followers': {'href': None, 'total': 93253}, 'genres': ['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'pop soul', 'r&b'], 'href': 'https://api.spotify.com/v1/artists/4LXBFNxqvOcdBVpbgKn6op', 'id': '4LXBFNxqvOcdBVpbgKn6op', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4e885d7fa574515188bb1b7e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744e885d7fa574515188bb1b7e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784e885d7fa574515188bb1b7e', 'width': 160}], 'name': 'iyla', 'popularity': 57, 'type': 'artist', 'uri': 'spotify:artist:4LXBFNxqvOcdBVpbgKn6op'}",iyla,57,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'pop soul', 'r&b']",OTHER WAYS TO VENT
434,1BTECTa3NituN8LqXjrw2B,Jupiter & Mars,13,spotify:artist:5jxe5kzLkm5ICEy03BcLwo,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5jxe5kzLkm5ICEy03BcLwo'}, 'followers': {'href': None, 'total': 25400}, 'genres': ['alberta hip hop'], 'href': 'https://api.spotify.com/v1/artists/5jxe5kzLkm5ICEy03BcLwo', 'id': '5jxe5kzLkm5ICEy03BcLwo', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb308e695bfd8913cf57bb9021', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174308e695bfd8913cf57bb9021', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178308e695bfd8913cf57bb9021', 'width': 160}], 'name': 'ARDN', 'popularity': 49, 'type': 'artist', 'uri': 'spotify:artist:5jxe5kzLkm5ICEy03BcLwo'}",ARDN,49,['alberta hip hop'],Jupiter & Mars
435,2Lmpxi7j95HOvsR6zj1Fl3,an Interlude Called “Circus” (feat. Eryn Allen Kane),68,spotify:artist:7Hjbimq43OgxaBRpFXic4x,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7Hjbimq43OgxaBRpFXic4x'}, 'followers': {'href': None, 'total': 663994}, 'genres': ['chicago rap', 'hip hop', 'rap', 'underground hip hop'], 'href': 'https://api.spotify.com/v1/artists/7Hjbimq43OgxaBRpFXic4x', 'id': '7Hjbimq43OgxaBRpFXic4x', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb87c1e4c80ffe56c4e4b07dc4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517487c1e4c80ffe56c4e4b07dc4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17887c1e4c80ffe56c4e4b07dc4', 'width': 160}], 'name': 'Saba', 'popularity': 67, 'type': 'artist', 'uri': 'spotify:artist:7Hjbimq43OgxaBRpFXic4x'}",Saba,67,"['chicago rap', 'hip hop', 'rap', 'underground hip hop']",Few Good Things
436,72aJAm9FvDfcqsR0Qzwf5f,Lost,50,spotify:artist:2rp9zfs7yPrwCGVl4CjWAl,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2rp9zfs7yPrwCGVl4CjWAl'}, 'followers': {'href': None, 'total': 24718}, 'genres': ['indie r&b'], 'href': 'https://api.spotify.com/v1/artists/2rp9zfs7yPrwCGVl4CjWAl', 'id': '2rp9zfs7yPrwCGVl4CjWAl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd251f15751f97c77bdb6c9bb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d251f15751f97c77bdb6c9bb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d251f15751f97c77bdb6c9bb', 'width': 160}], 'name': 'Otis Kane', 'popularity': 51, 'type': 'artist', 'uri': 'spotify:artist:2rp9zfs7yPrwCGVl4CjWAl'}",Otis Kane,51,['indie r&b'],Purple BLUE
437,0edtKj1oW6rJ9f4wRtLPPH,Traingazing,64,spotify:artist:7JFinw4LobpCUjapyKvsjo,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7JFinw4LobpCUjapyKvsjo'}, 'followers': {'href': None, 'total': 56307}, 'genres': ['chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b'], 'href': 'https://api.spotify.com/v1/artists/7JFinw4LobpCUjapyKvsjo', 'id': '7JFinw4LobpCUjapyKvsjo', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb46b21de7a503e1ee5e34c31c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517446b21de7a503e1ee5e34c31c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17846b21de7a503e1ee5e34c31c', 'width': 160}], 'name': 'Sam Wills', 'popularity': 60, 'type': 'artist', 'uri': 'spotify:artist:7JFinw4LobpCUjapyKvsjo'}",Sam Wills,60,"['chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']",Breathe
438,5ngJKkOmjkN460b2ApBnLk,Don't,51,spotify:artist:6cPaKxbdmfSTmt1wKh4GcX,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6cPaKxbdmfSTmt1wKh4GcX'}, 'followers': {'href': None, 'total': 33852}, 'genres': ['chill r&b', 'indie r&b'], 'href': 'https://api.spotify.com/v1/artists/6cPaKxbdmfSTmt1wKh4GcX', 'id': '6cPaKxbdmfSTmt1wKh4GcX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3c5d3158fea24beee93033eb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743c5d3158fea24beee93033eb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783c5d3158fea24beee93033eb', 'width': 160}], 'name': 'Colette Lush', 'popularity': 45, 'type': 'artist', 'uri': 'spotify:artist:6cPaKxbdmfSTmt1wKh4GcX'}",Colette Lush,45,"['chill r&b', 'indie r&b']",Seven-One
439,5rnmFW8J4Gm7IOXH9HOLUU,Trip Hop (feat. Engelwood),30,spotify:artist:0HmuIhtRQbKrN4mmINsKWv,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0HmuIhtRQbKrN4mmINsKWv'}, 'followers': {'href': None, 'total': 11765}, 'genres': ['lo-fi rap', 'meme rap'], 'href': 'https://api.spotify.com/v1/artists/0HmuIhtRQbKrN4mmINsKWv', 'id': '0HmuIhtRQbKrN4mmINsKWv', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb479190d7a7fba7a52bba3e07', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174479190d7a7fba7a52bba3e07', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178479190d7a7fba7a52bba3e07', 'width': 160}], 'name': 'AL-X The Great', 'popularity': 35, 'type': 'artist', 'uri': 'spotify:artist:0HmuIhtRQbKrN4mmINsKWv'}",AL-X The Great,35,"['lo-fi rap', 'meme rap']",Trip Hop (feat. Engelwood)
440,2Q0FqVTZHCTj8MjQao03qc,Classic,36,spotify:artist:6Vf4rmMsQbAwiCG00YeEI7,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Vf4rmMsQbAwiCG00YeEI7'}, 'followers': {'href': None, 'total': 75301}, 'genres': ['indie garage rock', 'melbourne indie'], 'href': 'https://api.spotify.com/v1/artists/6Vf4rmMsQbAwiCG00YeEI7', 'id': '6Vf4rmMsQbAwiCG00YeEI7', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb057e2ce4c4e4eb64c30d8b0e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174057e2ce4c4e4eb64c30d8b0e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178057e2ce4c4e4eb64c30d8b0e', 'width': 160}], 'name': 'RICEWINE', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:6Vf4rmMsQbAwiCG00YeEI7'}",RICEWINE,53,"['indie garage rock', 'melbourne indie']",Mornings
441,3hxIUxnT27p5WcmjGUXNwx,Shut up My Moms Calling,85,spotify:artist:35WVTyRnKAoaGExqgktVyb,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/35WVTyRnKAoaGExqgktVyb'}, 'followers': {'href': None, 'total': 236621}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/35WVTyRnKAoaGExqgktVyb', 'id': '35WVTyRnKAoaGExqgktVyb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdb4d84c957ee05929ea928a6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174db4d84c957ee05929ea928a6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178db4d84c957ee05929ea928a6', 'width': 160}], 'name': 'Hotel Ugly', 'popularity': 77, 'type': 'artist', 'uri': 'spotify:artist:35WVTyRnKAoaGExqgktVyb'}",Hotel Ugly,77,[],Shut up My Moms Calling
442,14QUJhbXCWO90NfZ0mXnGG,PINCH ME,64,spotify:artist:7cq0a4di5dOeKU8sicemd1,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/7cq0a4di5dOeKU8sicemd1'}, 'followers': {'href': None, 'total': 18247}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/7cq0a4di5dOeKU8sicemd1', 'id': '7cq0a4di5dOeKU8sicemd1', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2389b80528a9d22743873e09', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742389b80528a9d22743873e09', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782389b80528a9d22743873e09', 'width': 160}], 'name': 'young friend', 'popularity': 55, 'type': 'artist', 'uri': 'spotify:artist:7cq0a4di5dOeKU8sicemd1'}",young friend,55,[],PINCH ME
443,64o1r6z5k2HmTglC2D4IKm,Mariposa - Acoustic,56,spotify:artist:0imE3buPhAowREqCrr4CYe,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0imE3buPhAowREqCrr4CYe'}, 'followers': {'href': None, 'total': 212949}, 'genres': ['chill r&b', 'indie r&b', 'pop'], 'href': 'https://api.spotify.com/v1/artists/0imE3buPhAowREqCrr4CYe', 'id': '0imE3buPhAowREqCrr4CYe', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf829713d8458f4a5398bb237', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f829713d8458f4a5398bb237', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f829713d8458f4a5398bb237', 'width': 160}], 'name': 'Peach Tree Rascals', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:0imE3buPhAowREqCrr4CYe'}",Peach Tree Rascals,62,"['chill r&b', 'indie r&b', 'pop']",Mariposa (Acoustic)
444,3FkuEOGhavVbHpiNnuC4yY,In My Room,28,spotify:artist:4489Zgs4RNq2ZtSh3UnOxZ,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4489Zgs4RNq2ZtSh3UnOxZ'}, 'followers': {'href': None, 'total': 60149}, 'genres': ['indie hip hop', 'lo-fi rap', 'rhode island rap'], 'href': 'https://api.spotify.com/v1/artists/4489Zgs4RNq2ZtSh3UnOxZ', 'id': '4489Zgs4RNq2ZtSh3UnOxZ', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbf855ec99e74bd3f31092ed0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bf855ec99e74bd3f31092ed0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bf855ec99e74bd3f31092ed0', 'width': 160}], 'name': 'Khary', 'popularity': 51, 'type': 'artist', 'uri': 'spotify:artist:4489Zgs4RNq2ZtSh3UnOxZ'}",Khary,51,"['indie hip hop', 'lo-fi rap', 'rhode island rap']",THIS IS WEIRDER (Deluxe)
445,7H0ya83CMmgFcOhw0UB6ow,Space Song,79,spotify:artist:56ZTgzPBDge0OvCGgMO3OY,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY'}, 'followers': {'href': None, 'total': 1793553}, 'genres': ['baltimore indie', 'dream pop', 'dreamo', 'modern dream pop'], 'href': 'https://api.spotify.com/v1/artists/56ZTgzPBDge0OvCGgMO3OY', 'id': '56ZTgzPBDge0OvCGgMO3OY', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb3e38a46a56a423d8f741c09', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b3e38a46a56a423d8f741c09', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b3e38a46a56a423d8f741c09', 'width': 160}], 'name': 'Beach House', 'popularity': 76, 'type': 'artist', 'uri': 'spotify:artist:56ZTgzPBDge0OvCGgMO3OY'}",Beach House,76,"['baltimore indie', 'dream pop', 'dreamo', 'modern dream pop']",Depression Cherry
446,5n0CTysih20NYdT2S0Wpe8,Trouble,69,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3'}, 'followers': {'href': None, 'total': 3179525}, 'genres': ['modern rock', 'punk blues', 'rock'], 'href': 'https://api.spotify.com/v1/artists/26T3LtbuGT1Fu9m0eRq5X3', 'id': '26T3LtbuGT1Fu9m0eRq5X3', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7d994f7e137c10249de19455', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747d994f7e137c10249de19455', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787d994f7e137c10249de19455', 'width': 160}], 'name': 'Cage The Elephant', 'popularity': 76, 'type': 'artist', 'uri': 'spotify:artist:26T3LtbuGT1Fu9m0eRq5X3'}",Cage The Elephant,76,"['modern rock', 'punk blues', 'rock']",Tell Me I'm Pretty
447,3cXQrWACMWmJTQaQUoqLMj,Shaky in the Knees,55,spotify:artist:6Xa4nbrSTfbioA4lLShbjh,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Xa4nbrSTfbioA4lLShbjh'}, 'followers': {'href': None, 'total': 142126}, 'genres': ['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler', 'swedish alternative rock'], 'href': 'https://api.spotify.com/v1/artists/6Xa4nbrSTfbioA4lLShbjh', 'id': '6Xa4nbrSTfbioA4lLShbjh', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe7d47c8222b428e1ae85852f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e7d47c8222b428e1ae85852f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e7d47c8222b428e1ae85852f', 'width': 160}], 'name': 'Grizfolk', 'popularity': 53, 'type': 'artist', 'uri': 'spotify:artist:6Xa4nbrSTfbioA4lLShbjh'}",Grizfolk,53,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler', 'swedish alternative rock']",Rarest of Birds
448,2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,63,spotify:artist:5kuJibJcwOC53s3OkoGMRA,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5kuJibJcwOC53s3OkoGMRA'}, 'followers': {'href': None, 'total': 328067}, 'genres': ['modern alternative rock', 'modern rock', 'rock', 'stomp and holler'], 'href': 'https://api.spotify.com/v1/artists/5kuJibJcwOC53s3OkoGMRA', 'id': '5kuJibJcwOC53s3OkoGMRA', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb05c5c09c592391a22b260c70', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517405c5c09c592391a22b260c70', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17805c5c09c592391a22b260c70', 'width': 160}], 'name': 'The Revivalists', 'popularity': 60, 'type': 'artist', 'uri': 'spotify:artist:5kuJibJcwOC53s3OkoGMRA'}",The Revivalists,60,"['modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",Men Amongst Mountains
449,6ztWu14bmtKZL6wySuFqpy,CIRCLES,5,spotify:artist:5CXdWANGwYYRPClH6hhC0P,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5CXdWANGwYYRPClH6hhC0P'}, 'followers': {'href': None, 'total': 177159}, 'genres': ['indie pop', 'modern rock'], 'href': 'https://api.spotify.com/v1/artists/5CXdWANGwYYRPClH6hhC0P', 'id': '5CXdWANGwYYRPClH6hhC0P', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1ef47eea1a09f7216cb6c125', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741ef47eea1a09f7216cb6c125', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781ef47eea1a09f7216cb6c125', 'width': 160}], 'name': 'Kid Bloom', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:5CXdWANGwYYRPClH6hhC0P'}",Kid Bloom,59,"['indie pop', 'modern rock']",LEMONHEAD
450,6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,84,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq'}, 'followers': {'href': None, 'total': 8174450}, 'genres': ['viral pop'], 'href': 'https://api.spotify.com/v1/artists/3MZsBdqDrRTJihTHQrO6Dq', 'id': '3MZsBdqDrRTJihTHQrO6Dq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4111c95b5f430c3265c7304b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744111c95b5f430c3265c7304b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784111c95b5f430c3265c7304b', 'width': 160}], 'name': 'Joji', 'popularity': 86, 'type': 'artist', 'uri': 'spotify:artist:3MZsBdqDrRTJihTHQrO6Dq'}",Joji,86,['viral pop'],Glimpse of Us
451,3AQpX7Bh0pU4SCTmNyObfA,All for You,55,spotify:artist:75OSuJw6r1LCdYgmTt0gHs,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/75OSuJw6r1LCdYgmTt0gHs'}, 'followers': {'href': None, 'total': 26254}, 'genres': ['chill r&b'], 'href': 'https://api.spotify.com/v1/artists/75OSuJw6r1LCdYgmTt0gHs', 'id': '75OSuJw6r1LCdYgmTt0gHs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb687242b98f04f8c648024de8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174687242b98f04f8c648024de8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178687242b98f04f8c648024de8', 'width': 160}], 'name': 'Micah Edwards', 'popularity': 54, 'type': 'artist', 'uri': 'spotify:artist:75OSuJw6r1LCdYgmTt0gHs'}",Micah Edwards,54,['chill r&b'],All for You
452,3u0s2L2nv0gUuDwLlVi4qH,These Days,47,spotify:artist:6RCI4WXRwG9jnRHZgzBYFr,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6RCI4WXRwG9jnRHZgzBYFr'}, 'followers': {'href': None, 'total': 51434}, 'genres': ['bedroom soul', 'lo-fi rap'], 'href': 'https://api.spotify.com/v1/artists/6RCI4WXRwG9jnRHZgzBYFr', 'id': '6RCI4WXRwG9jnRHZgzBYFr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebaf0336f3bb7f1f0b87e6f3ec', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174af0336f3bb7f1f0b87e6f3ec', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178af0336f3bb7f1f0b87e6f3ec', 'width': 160}], 'name': 'Manwolves', 'popularity': 47, 'type': 'artist', 'uri': 'spotify:artist:6RCI4WXRwG9jnRHZgzBYFr'}",Manwolves,47,"['bedroom soul', 'lo-fi rap']",These Days
453,1g6aK9HzKkbbQ2RpqtUyvL,Moments,62,spotify:artist:75OSuJw6r1LCdYgmTt0gHs,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/75OSuJw6r1LCdYgmTt0gHs'}, 'followers': {'href': None, 'total': 26254}, 'genres': ['chill r&b'], 'href': 'https://api.spotify.com/v1/artists/75OSuJw6r1LCdYgmTt0gHs', 'id': '75OSuJw6r1LCdYgmTt0gHs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb687242b98f04f8c648024de8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174687242b98f04f8c648024de8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178687242b98f04f8c648024de8', 'width': 160}], 'name': 'Micah Edwards', 'popularity': 54, 'type': 'artist', 'uri': 'spotify:artist:75OSuJw6r1LCdYgmTt0gHs'}",Micah Edwards,54,['chill r&b'],Moments
454,2fHOiCZWlGwLCEJx1Mpn3z,Pills,42,spotify:artist:3tGCfr3ALXtQrYHPOm9OTx,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3tGCfr3ALXtQrYHPOm9OTx'}, 'followers': {'href': None, 'total': 1343}, 'genres': [], 'href': 'https://api.spotify.com/v1/artists/3tGCfr3ALXtQrYHPOm9OTx', 'id': '3tGCfr3ALXtQrYHPOm9OTx', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7b5a820da8a066fae1446d7b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747b5a820da8a066fae1446d7b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787b5a820da8a066fae1446d7b', 'width': 160}], 'name': 'asiatic.wav', 'popularity': 49, 'type': 'artist', 'uri': 'spotify:artist:3tGCfr3ALXtQrYHPOm9OTx'}",asiatic.wav,49,[],Pills
455,7JFFMicliyVArHQgwEqVBS,Alexandra,63,spotify:artist:1DjZI46mVZZZYmmmygRnTw,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1DjZI46mVZZZYmmmygRnTw'}, 'followers': {'href': None, 'total': 232260}, 'genres': ['indonesian indie', 'indonesian pop'], 'href': 'https://api.spotify.com/v1/artists/1DjZI46mVZZZYmmmygRnTw', 'id': '1DjZI46mVZZZYmmmygRnTw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdf14c57ec7bb26f9cc8f03c0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174df14c57ec7bb26f9cc8f03c0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178df14c57ec7bb26f9cc8f03c0', 'width': 160}], 'name': 'Reality Club', 'popularity': 65, 'type': 'artist', 'uri': 'spotify:artist:1DjZI46mVZZZYmmmygRnTw'}",Reality Club,65,"['indonesian indie', 'indonesian pop']",What Do You Really Know?
456,4Zh9zZmEBoDLTKQRjXwict,Dancing with my phone,56,spotify:artist:4mr4X9nJC8DPlNukWbgAaI,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4mr4X9nJC8DPlNukWbgAaI'}, 'followers': {'href': None, 'total': 115681}, 'genres': ['chill r&b'], 'href': 'https://api.spotify.com/v1/artists/4mr4X9nJC8DPlNukWbgAaI', 'id': '4mr4X9nJC8DPlNukWbgAaI', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc86b736e2eb2a4978463d296', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c86b736e2eb2a4978463d296', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c86b736e2eb2a4978463d296', 'width': 160}], 'name': 'HYBS', 'popularity': 62, 'type': 'artist', 'uri': 'spotify:artist:4mr4X9nJC8DPlNukWbgAaI'}",HYBS,62,['chill r&b'],Dancing with my phone
457,1TuWvRPQ69CkLyBD46AS0r,Georgia Peach,40,spotify:artist:6RCI4WXRwG9jnRHZgzBYFr,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6RCI4WXRwG9jnRHZgzBYFr'}, 'followers': {'href': None, 'total': 51434}, 'genres': ['bedroom soul', 'lo-fi rap'], 'href': 'https://api.spotify.com/v1/artists/6RCI4WXRwG9jnRHZgzBYFr', 'id': '6RCI4WXRwG9jnRHZgzBYFr', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebaf0336f3bb7f1f0b87e6f3ec', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174af0336f3bb7f1f0b87e6f3ec', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178af0336f3bb7f1f0b87e6f3ec', 'width': 160}], 'name': 'Manwolves', 'popularity': 47, 'type': 'artist', 'uri': 'spotify:artist:6RCI4WXRwG9jnRHZgzBYFr'}",Manwolves,47,"['bedroom soul', 'lo-fi rap']",A Safety Meeting
