,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_uri,track_href,analysis_url,duration_ms,time_signature
77,0.598,0.357,3,-12.104,1,0.0492,0.869,0.0957,0.27,0.168,75.017,audio_features,6GMaQmdpwGolGyuW6ZJ9X9,6GMaQmdpwGolGyuW6ZJ9X9,https://api.spotify.com/v1/tracks/6GMaQmdpwGolGyuW6ZJ9X9,https://api.spotify.com/v1/audio-analysis/6GMaQmdpwGolGyuW6ZJ9X9,183227,4
78,0.682,0.755,4,-4.436,1,0.0488,0.229,0.0,0.0966,0.197,95.998,audio_features,4NQNuItFMPClEJNCceGdF3,4NQNuItFMPClEJNCceGdF3,https://api.spotify.com/v1/tracks/4NQNuItFMPClEJNCceGdF3,https://api.spotify.com/v1/audio-analysis/4NQNuItFMPClEJNCceGdF3,238027,4
79,0.866,0.37,1,-5.739,1,0.0327,0.597,0.0,0.117,0.841,94.018,audio_features,5gkB40BDQE1CvtXpF6fcPm,5gkB40BDQE1CvtXpF6fcPm,https://api.spotify.com/v1/tracks/5gkB40BDQE1CvtXpF6fcPm,https://api.spotify.com/v1/audio-analysis/5gkB40BDQE1CvtXpF6fcPm,205752,4
80,0.735,0.389,1,-12.291,1,0.354,0.687,3.25e-06,0.125,0.729,73.831,audio_features,60bHRp4901AmCtPPPsytte,60bHRp4901AmCtPPPsytte,https://api.spotify.com/v1/tracks/60bHRp4901AmCtPPPsytte,https://api.spotify.com/v1/audio-analysis/60bHRp4901AmCtPPPsytte,198868,4
81,0.7,0.696,7,-5.356,1,0.0525,0.262,0.0,0.107,0.293,124.825,audio_features,5NnNl71fwVkuB1M45CXvdb,5NnNl71fwVkuB1M45CXvdb,https://api.spotify.com/v1/tracks/5NnNl71fwVkuB1M45CXvdb,https://api.spotify.com/v1/audio-analysis/5NnNl71fwVkuB1M45CXvdb,194867,4
82,0.479,0.784,7,-8.464,1,0.493,0.302,0.0,0.111,0.692,179.382,audio_features,070iRzgOurm4lI1SViKJ6i,070iRzgOurm4lI1SViKJ6i,https://api.spotify.com/v1/tracks/070iRzgOurm4lI1SViKJ6i,https://api.spotify.com/v1/audio-analysis/070iRzgOurm4lI1SViKJ6i,256078,4
83,0.798,0.617,2,-6.867,1,0.0403,0.518,0.000418,0.107,0.541,99.01,audio_features,2NMJtRbZUrw5VCDl7TaWqX,2NMJtRbZUrw5VCDl7TaWqX,https://api.spotify.com/v1/tracks/2NMJtRbZUrw5VCDl7TaWqX,https://api.spotify.com/v1/audio-analysis/2NMJtRbZUrw5VCDl7TaWqX,212071,4
84,0.685,0.685,10,-5.719,0,0.13,0.123,5.44e-05,0.0705,0.46,83.005,audio_features,5RRmADGh2OIZuBOOk0JdK5,5RRmADGh2OIZuBOOk0JdK5,https://api.spotify.com/v1/tracks/5RRmADGh2OIZuBOOk0JdK5,https://api.spotify.com/v1/audio-analysis/5RRmADGh2OIZuBOOk0JdK5,164034,4
85,0.35,0.43,7,-13.14,1,0.131,0.715,0.0,0.299,0.203,169.908,audio_features,53usuYfeK66GLBhm6k7x5e,53usuYfeK66GLBhm6k7x5e,https://api.spotify.com/v1/tracks/53usuYfeK66GLBhm6k7x5e,https://api.spotify.com/v1/audio-analysis/53usuYfeK66GLBhm6k7x5e,170667,4
86,0.852,0.583,0,-4.596,1,0.117,0.694,0.0,0.104,0.335,90.019,audio_features,2B2LmWEr1LOQW8pfEFNXok,2B2LmWEr1LOQW8pfEFNXok,https://api.spotify.com/v1/tracks/2B2LmWEr1LOQW8pfEFNXok,https://api.spotify.com/v1/audio-analysis/2B2LmWEr1LOQW8pfEFNXok,222652,4
87,0.711,0.678,9,-6.398,1,0.0476,0.219,0.0,0.176,0.615,94.04,audio_features,6M1nfYPKy7DRk3IrhFVViQ,6M1nfYPKy7DRk3IrhFVViQ,https://api.spotify.com/v1/tracks/6M1nfYPKy7DRk3IrhFVViQ,https://api.spotify.com/v1/audio-analysis/6M1nfYPKy7DRk3IrhFVViQ,182548,4
88,0.731,0.158,6,-15.768,1,0.047,0.946,0.00058,0.0993,0.314,130.79,audio_features,5aSozRkbmo5fwxZs7SLQhS,5aSozRkbmo5fwxZs7SLQhS,https://api.spotify.com/v1/tracks/5aSozRkbmo5fwxZs7SLQhS,https://api.spotify.com/v1/audio-analysis/5aSozRkbmo5fwxZs7SLQhS,227653,3
89,0.635,0.0861,11,-18.311,0,0.0755,0.358,0.00995,0.138,0.0618,130.146,audio_features,1LnvvETuCo3vqt1xC9j7J4,1LnvvETuCo3vqt1xC9j7J4,https://api.spotify.com/v1/tracks/1LnvvETuCo3vqt1xC9j7J4,https://api.spotify.com/v1/audio-analysis/1LnvvETuCo3vqt1xC9j7J4,206811,4
90,0.637,0.457,6,-10.11,0,0.07,0.331,2.73e-05,0.0969,0.314,149.893,audio_features,6RwOlJGjOcJavqKxqpYT73,6RwOlJGjOcJavqKxqpYT73,https://api.spotify.com/v1/tracks/6RwOlJGjOcJavqKxqpYT73,https://api.spotify.com/v1/audio-analysis/6RwOlJGjOcJavqKxqpYT73,192453,4
91,0.159,0.197,9,-15.228,0,0.0312,0.505,0.94,0.127,0.125,85.869,audio_features,6AFkv6rIVRusZNifR74Q7t,6AFkv6rIVRusZNifR74Q7t,https://api.spotify.com/v1/tracks/6AFkv6rIVRusZNifR74Q7t,https://api.spotify.com/v1/audio-analysis/6AFkv6rIVRusZNifR74Q7t,151400,3
92,0.819,0.519,10,-7.16,0,0.0768,0.384,0.0,0.0899,0.452,100.039,audio_features,6MFOvTb7Mf7bl5Y4qRgOzr,6MFOvTb7Mf7bl5Y4qRgOzr,https://api.spotify.com/v1/tracks/6MFOvTb7Mf7bl5Y4qRgOzr,https://api.spotify.com/v1/audio-analysis/6MFOvTb7Mf7bl5Y4qRgOzr,177600,4
93,0.722,0.838,3,-3.88,0,0.133,0.252,9.79e-06,0.179,0.73,151.944,audio_features,2dTt16doBXHwu8NEsA6BTx,2dTt16doBXHwu8NEsA6BTx,https://api.spotify.com/v1/tracks/2dTt16doBXHwu8NEsA6BTx,https://api.spotify.com/v1/audio-analysis/2dTt16doBXHwu8NEsA6BTx,184453,4
94,0.733,0.742,0,-3.65,1,0.244,0.0263,0.0,0.13,0.899,87.071,audio_features,1buT1LWUddQg5sSNHdnzwV,1buT1LWUddQg5sSNHdnzwV,https://api.spotify.com/v1/tracks/1buT1LWUddQg5sSNHdnzwV,https://api.spotify.com/v1/audio-analysis/1buT1LWUddQg5sSNHdnzwV,179573,4
95,0.821,0.448,9,-4.33,1,0.0468,0.296,3.26e-06,0.0683,0.45,105.006,audio_features,4WQS72yCXQWBNcTzBzseEr,4WQS72yCXQWBNcTzBzseEr,https://api.spotify.com/v1/tracks/4WQS72yCXQWBNcTzBzseEr,https://api.spotify.com/v1/audio-analysis/4WQS72yCXQWBNcTzBzseEr,170364,4
96,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,audio_features,2tOOcDDYkh0PSjr6GwPEAJ,2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/tracks/2tOOcDDYkh0PSjr6GwPEAJ,https://api.spotify.com/v1/audio-analysis/2tOOcDDYkh0PSjr6GwPEAJ,177670,4
97,0.913,0.564,6,-5.022,1,0.196,0.439,0.0,0.142,0.901,120.064,audio_features,0WU7j9WQ9pjhbe9V15NgWv,0WU7j9WQ9pjhbe9V15NgWv,https://api.spotify.com/v1/tracks/0WU7j9WQ9pjhbe9V15NgWv,https://api.spotify.com/v1/audio-analysis/0WU7j9WQ9pjhbe9V15NgWv,211481,4
98,0.752,0.447,4,-7.601,0,0.0644,0.695,5.36e-05,0.105,0.484,97.066,audio_features,7nMdJr21DRXlIviuRfsAFq,7nMdJr21DRXlIviuRfsAFq,https://api.spotify.com/v1/tracks/7nMdJr21DRXlIviuRfsAFq,https://api.spotify.com/v1/audio-analysis/7nMdJr21DRXlIviuRfsAFq,207884,4
99,0.627,0.399,0,-7.305,1,0.0364,0.591,0.0,0.101,0.186,109.919,audio_features,13oAUe55KzwcJBsjCmrPaq,13oAUe55KzwcJBsjCmrPaq,https://api.spotify.com/v1/tracks/13oAUe55KzwcJBsjCmrPaq,https://api.spotify.com/v1/audio-analysis/13oAUe55KzwcJBsjCmrPaq,389467,4
100,0.48,0.526,5,-7.099,1,0.275,0.071,0.0,0.0879,0.374,199.662,audio_features,6f7BE3VcZScJx6n3wsf5Z3,6f7BE3VcZScJx6n3wsf5Z3,https://api.spotify.com/v1/tracks/6f7BE3VcZScJx6n3wsf5Z3,https://api.spotify.com/v1/audio-analysis/6f7BE3VcZScJx6n3wsf5Z3,267733,3
101,0.479,0.547,0,-6.358,1,0.355,0.492,0.00064,0.556,0.174,79.717,audio_features,5WJ3Py8BuLkt0RaDrN8U2X,5WJ3Py8BuLkt0RaDrN8U2X,https://api.spotify.com/v1/tracks/5WJ3Py8BuLkt0RaDrN8U2X,https://api.spotify.com/v1/audio-analysis/5WJ3Py8BuLkt0RaDrN8U2X,105600,3
102,0.641,0.41,5,-5.286,1,0.0269,0.844,0.0,0.122,0.109,83.975,audio_features,2cWC0R1ShnLaJEYRMAD8dj,2cWC0R1ShnLaJEYRMAD8dj,https://api.spotify.com/v1/tracks/2cWC0R1ShnLaJEYRMAD8dj,https://api.spotify.com/v1/audio-analysis/2cWC0R1ShnLaJEYRMAD8dj,216069,4
103,0.796,0.463,4,-7.845,0,0.101,0.136,0.0,0.0775,0.634,90.004,audio_features,5ucKVHtUlR1xEWmvMYqTv2,5ucKVHtUlR1xEWmvMYqTv2,https://api.spotify.com/v1/tracks/5ucKVHtUlR1xEWmvMYqTv2,https://api.spotify.com/v1/audio-analysis/5ucKVHtUlR1xEWmvMYqTv2,176285,4
104,0.661,0.748,6,-7.464,0,0.348,0.702,0.0,0.228,0.881,77.882,audio_features,5mpv8gh1F6B7e2OdytGZ6l,5mpv8gh1F6B7e2OdytGZ6l,https://api.spotify.com/v1/tracks/5mpv8gh1F6B7e2OdytGZ6l,https://api.spotify.com/v1/audio-analysis/5mpv8gh1F6B7e2OdytGZ6l,123418,4
105,0.638,0.732,0,-6.852,1,0.0914,0.173,0.0,0.0681,0.553,78.017,audio_features,6PJaduT27BZFudBlgmDbYd,6PJaduT27BZFudBlgmDbYd,https://api.spotify.com/v1/tracks/6PJaduT27BZFudBlgmDbYd,https://api.spotify.com/v1/audio-analysis/6PJaduT27BZFudBlgmDbYd,226154,4
106,0.411,0.628,6,-7.365,0,0.314,0.605,0.0,0.937,0.353,105.063,audio_features,3FIsKkmSyjYzLomoR9TWB1,3FIsKkmSyjYzLomoR9TWB1,https://api.spotify.com/v1/tracks/3FIsKkmSyjYzLomoR9TWB1,https://api.spotify.com/v1/audio-analysis/3FIsKkmSyjYzLomoR9TWB1,217143,4
107,0.683,0.303,6,-13.278,1,0.0336,0.832,0.0,0.0686,0.347,112.022,audio_features,7IXCpHNsVkp5JK7Bu8bQP5,7IXCpHNsVkp5JK7Bu8bQP5,https://api.spotify.com/v1/tracks/7IXCpHNsVkp5JK7Bu8bQP5,https://api.spotify.com/v1/audio-analysis/7IXCpHNsVkp5JK7Bu8bQP5,207000,4
108,0.574,0.123,1,-13.959,1,0.196,0.894,0.00111,0.118,0.117,115.431,audio_features,2ktg2oZDyFAX3iY1QNkXl5,2ktg2oZDyFAX3iY1QNkXl5,https://api.spotify.com/v1/tracks/2ktg2oZDyFAX3iY1QNkXl5,https://api.spotify.com/v1/audio-analysis/2ktg2oZDyFAX3iY1QNkXl5,98027,3
109,0.738,0.617,1,-6.775,0,0.0514,0.511,0.0,0.201,0.783,130.096,audio_features,5Myn23fz8X1zOGjOdJZG18,5Myn23fz8X1zOGjOdJZG18,https://api.spotify.com/v1/tracks/5Myn23fz8X1zOGjOdJZG18,https://api.spotify.com/v1/audio-analysis/5Myn23fz8X1zOGjOdJZG18,179147,4
110,0.663,0.531,9,-8.452,1,0.0452,0.642,0.00412,0.0962,0.531,140.657,audio_features,09hCjCYUFFzb85ScMxBhYy,09hCjCYUFFzb85ScMxBhYy,https://api.spotify.com/v1/tracks/09hCjCYUFFzb85ScMxBhYy,https://api.spotify.com/v1/audio-analysis/09hCjCYUFFzb85ScMxBhYy,145411,4
111,0.75,0.502,10,-7.184,1,0.31,0.238,0.0,0.106,0.301,82.54,audio_features,5u431x19PX588bk9XGlwN8,5u431x19PX588bk9XGlwN8,https://api.spotify.com/v1/tracks/5u431x19PX588bk9XGlwN8,https://api.spotify.com/v1/audio-analysis/5u431x19PX588bk9XGlwN8,234730,4
112,0.714,0.647,8,-6.865,1,0.037,0.598,0.0,0.0943,0.67,150.992,audio_features,3k8M6cCVi3q0gthqFy7TLc,3k8M6cCVi3q0gthqFy7TLc,https://api.spotify.com/v1/tracks/3k8M6cCVi3q0gthqFy7TLc,https://api.spotify.com/v1/audio-analysis/3k8M6cCVi3q0gthqFy7TLc,146225,4
113,0.653,0.712,5,-3.732,1,0.0587,0.637,0.0,0.207,0.675,80.031,audio_features,5XSaFLb9dlUdCwC9WAAsaC,5XSaFLb9dlUdCwC9WAAsaC,https://api.spotify.com/v1/tracks/5XSaFLb9dlUdCwC9WAAsaC,https://api.spotify.com/v1/audio-analysis/5XSaFLb9dlUdCwC9WAAsaC,206000,4
114,0.802,0.523,11,-7.535,1,0.0437,0.0144,2.21e-05,0.0716,0.379,105.016,audio_features,2lM7UCECnnV6HKfans1bjD,2lM7UCECnnV6HKfans1bjD,https://api.spotify.com/v1/tracks/2lM7UCECnnV6HKfans1bjD,https://api.spotify.com/v1/audio-analysis/2lM7UCECnnV6HKfans1bjD,176040,4
115,0.723,0.593,10,-5.816,1,0.0308,0.194,5.35e-05,0.217,0.273,92.985,audio_features,1AR0LdJZ6nzLFmwxlBbo0r,1AR0LdJZ6nzLFmwxlBbo0r,https://api.spotify.com/v1/tracks/1AR0LdJZ6nzLFmwxlBbo0r,https://api.spotify.com/v1/audio-analysis/1AR0LdJZ6nzLFmwxlBbo0r,228610,4
116,0.629,0.328,11,-8.284,1,0.029,0.768,2.5e-05,0.103,0.389,74.953,audio_features,1TQXIltqoZ5XXyfCbAeSQQ,1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/tracks/1TQXIltqoZ5XXyfCbAeSQQ,https://api.spotify.com/v1/audio-analysis/1TQXIltqoZ5XXyfCbAeSQQ,197732,4
117,0.424,0.35,6,-6.807,1,0.0467,0.803,0.0,0.106,0.331,164.216,audio_features,3BuahhfJclheHyXL9pVrmO,3BuahhfJclheHyXL9pVrmO,https://api.spotify.com/v1/tracks/3BuahhfJclheHyXL9pVrmO,https://api.spotify.com/v1/audio-analysis/3BuahhfJclheHyXL9pVrmO,191305,4
118,0.739,0.479,1,-5.446,1,0.113,0.251,0.0,0.344,0.617,135.955,audio_features,1LzmZWMpiPqeEIvaYCzO3Z,1LzmZWMpiPqeEIvaYCzO3Z,https://api.spotify.com/v1/tracks/1LzmZWMpiPqeEIvaYCzO3Z,https://api.spotify.com/v1/audio-analysis/1LzmZWMpiPqeEIvaYCzO3Z,163200,4
119,0.897,0.449,7,-9.353,1,0.0921,0.353,4.31e-06,0.122,0.631,115.959,audio_features,0tCD4um9Mbqli92icIS3Jo,0tCD4um9Mbqli92icIS3Jo,https://api.spotify.com/v1/tracks/0tCD4um9Mbqli92icIS3Jo,https://api.spotify.com/v1/audio-analysis/0tCD4um9Mbqli92icIS3Jo,178298,4
120,0.537,0.471,0,-6.509,0,0.19,0.527,0.0,0.159,0.537,158.712,audio_features,6pVrJoQsxj5rnivyFTvyVK,6pVrJoQsxj5rnivyFTvyVK,https://api.spotify.com/v1/tracks/6pVrJoQsxj5rnivyFTvyVK,https://api.spotify.com/v1/audio-analysis/6pVrJoQsxj5rnivyFTvyVK,205947,4
121,0.674,0.413,5,-8.051,1,0.0351,0.715,6.64e-05,0.104,0.206,139.976,audio_features,7oHijHxh7cI40fNC4S619V,7oHijHxh7cI40fNC4S619V,https://api.spotify.com/v1/tracks/7oHijHxh7cI40fNC4S619V,https://api.spotify.com/v1/audio-analysis/7oHijHxh7cI40fNC4S619V,218947,4
122,0.68,0.629,6,-5.673,1,0.0458,0.108,0.0,0.0829,0.138,103.883,audio_features,36qh3jgsWjKLDBTeBb3lWW,36qh3jgsWjKLDBTeBb3lWW,https://api.spotify.com/v1/tracks/36qh3jgsWjKLDBTeBb3lWW,https://api.spotify.com/v1/audio-analysis/36qh3jgsWjKLDBTeBb3lWW,176272,4
123,0.529,0.817,9,-4.05,0,0.052,0.134,0.0,0.0905,0.299,77.053,audio_features,4GV5sSkmlS3BQutuSIqZkV,4GV5sSkmlS3BQutuSIqZkV,https://api.spotify.com/v1/tracks/4GV5sSkmlS3BQutuSIqZkV,https://api.spotify.com/v1/audio-analysis/4GV5sSkmlS3BQutuSIqZkV,225587,4
124,0.484,0.355,7,-12.421,1,0.178,0.164,0.0,0.111,0.438,134.682,audio_features,384HffL6jMq0I1tX8uHF4R,384HffL6jMq0I1tX8uHF4R,https://api.spotify.com/v1/tracks/384HffL6jMq0I1tX8uHF4R,https://api.spotify.com/v1/audio-analysis/384HffL6jMq0I1tX8uHF4R,189615,4
125,0.699,0.493,11,-10.386,1,0.0699,0.537,0.0,0.258,0.08,94.99,audio_features,7lSZpgUg8R79pC49uc6IHX,7lSZpgUg8R79pC49uc6IHX,https://api.spotify.com/v1/tracks/7lSZpgUg8R79pC49uc6IHX,https://api.spotify.com/v1/audio-analysis/7lSZpgUg8R79pC49uc6IHX,181971,4
126,0.752,0.59,10,-5.688,1,0.0259,0.071,9.76e-06,0.095,0.353,101.241,audio_features,2JRLoT6z48Pfihyj1s1u77,2JRLoT6z48Pfihyj1s1u77,https://api.spotify.com/v1/tracks/2JRLoT6z48Pfihyj1s1u77,https://api.spotify.com/v1/audio-analysis/2JRLoT6z48Pfihyj1s1u77,211227,3
127,0.42,0.479,8,-8.881,1,0.0374,0.613,0.663,0.0679,0.11,116.989,audio_features,0Hgqglypzt6Qs5Duqskcqs,0Hgqglypzt6Qs5Duqskcqs,https://api.spotify.com/v1/tracks/0Hgqglypzt6Qs5Duqskcqs,https://api.spotify.com/v1/audio-analysis/0Hgqglypzt6Qs5Duqskcqs,213027,4
128,0.504,0.605,7,-6.597,1,0.125,0.437,0.0,0.178,0.661,108.989,audio_features,6yXc6lrQtoaSX4EeqquXVL,6yXc6lrQtoaSX4EeqquXVL,https://api.spotify.com/v1/tracks/6yXc6lrQtoaSX4EeqquXVL,https://api.spotify.com/v1/audio-analysis/6yXc6lrQtoaSX4EeqquXVL,197630,4
129,0.525,0.774,9,-4.532,1,0.241,0.24,1.07e-06,0.495,0.526,154.192,audio_features,5h0Jgt873QtgL6nJRBGfT6,5h0Jgt873QtgL6nJRBGfT6,https://api.spotify.com/v1/tracks/5h0Jgt873QtgL6nJRBGfT6,https://api.spotify.com/v1/audio-analysis/5h0Jgt873QtgL6nJRBGfT6,202391,4
130,0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,audio_features,4at3d5QWnlibMVN75ECDrp,4at3d5QWnlibMVN75ECDrp,https://api.spotify.com/v1/tracks/4at3d5QWnlibMVN75ECDrp,https://api.spotify.com/v1/audio-analysis/4at3d5QWnlibMVN75ECDrp,240342,4
131,0.774,0.45,11,-6.86,1,0.0896,0.443,3.28e-05,0.127,0.648,90.055,audio_features,7tDqtZnEQcgAE92mEMtgnF,7tDqtZnEQcgAE92mEMtgnF,https://api.spotify.com/v1/tracks/7tDqtZnEQcgAE92mEMtgnF,https://api.spotify.com/v1/audio-analysis/7tDqtZnEQcgAE92mEMtgnF,191935,4
132,0.679,0.572,5,-6.703,1,0.0781,0.455,2.41e-06,0.127,0.542,92.859,audio_features,5SHhPFh68OhUmuRPymKX9d,5SHhPFh68OhUmuRPymKX9d,https://api.spotify.com/v1/tracks/5SHhPFh68OhUmuRPymKX9d,https://api.spotify.com/v1/audio-analysis/5SHhPFh68OhUmuRPymKX9d,183428,4
133,0.843,0.797,11,-4.597,0,0.0419,0.202,0.000117,0.0822,0.613,109.973,audio_features,4PMLEEYw4mblYsPlDSHKyu,4PMLEEYw4mblYsPlDSHKyu,https://api.spotify.com/v1/tracks/4PMLEEYw4mblYsPlDSHKyu,https://api.spotify.com/v1/audio-analysis/4PMLEEYw4mblYsPlDSHKyu,172800,4
134,0.498,0.418,0,-6.294,1,0.0539,0.881,0.0,0.113,0.796,190.078,audio_features,4dIPtEnmudhZPD8MsAtzSK,4dIPtEnmudhZPD8MsAtzSK,https://api.spotify.com/v1/tracks/4dIPtEnmudhZPD8MsAtzSK,https://api.spotify.com/v1/audio-analysis/4dIPtEnmudhZPD8MsAtzSK,195347,4
135,0.648,0.727,0,-3.791,1,0.142,0.229,0.0,0.17,0.689,160.024,audio_features,6ZahaGPhyiXTi1pLEtGM6e,6ZahaGPhyiXTi1pLEtGM6e,https://api.spotify.com/v1/tracks/6ZahaGPhyiXTi1pLEtGM6e,https://api.spotify.com/v1/audio-analysis/6ZahaGPhyiXTi1pLEtGM6e,175067,4
136,0.437,0.614,9,-6.909,1,0.318,0.656,0.0,0.148,0.655,81.121,audio_features,4KXAulHeLjKCVoHrCAMdto,4KXAulHeLjKCVoHrCAMdto,https://api.spotify.com/v1/tracks/4KXAulHeLjKCVoHrCAMdto,https://api.spotify.com/v1/audio-analysis/4KXAulHeLjKCVoHrCAMdto,215560,4
137,0.372,0.555,4,-6.509,1,0.0332,0.13,1.26e-06,0.181,0.192,64.913,audio_features,1oUbYmF4SYYHorKY1wKo0K,1oUbYmF4SYYHorKY1wKo0K,https://api.spotify.com/v1/tracks/1oUbYmF4SYYHorKY1wKo0K,https://api.spotify.com/v1/audio-analysis/1oUbYmF4SYYHorKY1wKo0K,234933,4
138,0.747,0.539,2,-6.904,1,0.086,0.191,5.98e-05,0.356,0.727,76.539,audio_features,0cSudkwUpqc4maU7qzyF8U,0cSudkwUpqc4maU7qzyF8U,https://api.spotify.com/v1/tracks/0cSudkwUpqc4maU7qzyF8U,https://api.spotify.com/v1/audio-analysis/0cSudkwUpqc4maU7qzyF8U,203893,4
139,0.797,0.721,9,-5.17,1,0.056,0.0441,0.0676,0.0724,0.565,119.975,audio_features,6z3fmpMqgV3a8DYZgdiU7w,6z3fmpMqgV3a8DYZgdiU7w,https://api.spotify.com/v1/tracks/6z3fmpMqgV3a8DYZgdiU7w,https://api.spotify.com/v1/audio-analysis/6z3fmpMqgV3a8DYZgdiU7w,245577,4
140,0.646,0.656,11,-6.798,0,0.0743,0.0949,0.0,0.103,0.501,160.065,audio_features,11p2ty4w5GpoFL4vcK0Cru,11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/tracks/11p2ty4w5GpoFL4vcK0Cru,https://api.spotify.com/v1/audio-analysis/11p2ty4w5GpoFL4vcK0Cru,168751,4
141,0.485,0.125,0,-16.486,1,0.0438,0.887,3.88e-06,0.108,0.153,130.234,audio_features,6tv9CzrMUHQFrm9VHHO1hv,6tv9CzrMUHQFrm9VHHO1hv,https://api.spotify.com/v1/tracks/6tv9CzrMUHQFrm9VHHO1hv,https://api.spotify.com/v1/audio-analysis/6tv9CzrMUHQFrm9VHHO1hv,183547,4
142,0.673,0.419,0,-8.151,1,0.0316,0.402,0.000179,0.112,0.171,135.914,audio_features,4bU5xCQQiURmotfz9ohUNo,4bU5xCQQiURmotfz9ohUNo,https://api.spotify.com/v1/tracks/4bU5xCQQiURmotfz9ohUNo,https://api.spotify.com/v1/audio-analysis/4bU5xCQQiURmotfz9ohUNo,346797,3
143,0.586,0.97,2,-1.639,1,0.0622,0.0457,0.0321,0.0624,0.834,169.981,audio_features,5euHZw4X82pmE12LUP7Zam,5euHZw4X82pmE12LUP7Zam,https://api.spotify.com/v1/tracks/5euHZw4X82pmE12LUP7Zam,https://api.spotify.com/v1/audio-analysis/5euHZw4X82pmE12LUP7Zam,244323,4
144,0.691,0.309,8,-11.17,1,0.0311,0.491,0.683,0.402,0.488,150.031,audio_features,6uRJOeKvYxNqDUrML3OkIm,6uRJOeKvYxNqDUrML3OkIm,https://api.spotify.com/v1/tracks/6uRJOeKvYxNqDUrML3OkIm,https://api.spotify.com/v1/audio-analysis/6uRJOeKvYxNqDUrML3OkIm,248417,3
145,0.615,0.742,10,-4.973,0,0.0589,0.334,7.14e-06,0.186,0.434,94.962,audio_features,4qL04jqIt52tBiCg5agIzE,4qL04jqIt52tBiCg5agIzE,https://api.spotify.com/v1/tracks/4qL04jqIt52tBiCg5agIzE,https://api.spotify.com/v1/audio-analysis/4qL04jqIt52tBiCg5agIzE,227368,4
146,0.537,0.94,5,-3.812,1,0.0326,0.13,0.139,0.285,0.673,150.03,audio_features,1DBBHA7kAVILslNu6Ev24f,1DBBHA7kAVILslNu6Ev24f,https://api.spotify.com/v1/tracks/1DBBHA7kAVILslNu6Ev24f,https://api.spotify.com/v1/audio-analysis/1DBBHA7kAVILslNu6Ev24f,186800,4
147,0.485,0.86,2,-4.528,1,0.0278,0.000643,0.134,0.21,0.177,140.024,audio_features,1HlumBvclGhCA2PwRlrFP5,1HlumBvclGhCA2PwRlrFP5,https://api.spotify.com/v1/tracks/1HlumBvclGhCA2PwRlrFP5,https://api.spotify.com/v1/audio-analysis/1HlumBvclGhCA2PwRlrFP5,220875,4
148,0.655,0.676,5,-5.959,0,0.0378,0.484,0.0,0.212,0.827,141.989,audio_features,60ZppukPfY43NDU9meKJrz,60ZppukPfY43NDU9meKJrz,https://api.spotify.com/v1/tracks/60ZppukPfY43NDU9meKJrz,https://api.spotify.com/v1/audio-analysis/60ZppukPfY43NDU9meKJrz,164155,4
149,0.37,0.333,0,-7.516,1,0.0322,0.861,0.0,0.111,0.324,172.814,audio_features,0q0fJWjbiK5DSKCSN1GKsK,0q0fJWjbiK5DSKCSN1GKsK,https://api.spotify.com/v1/tracks/0q0fJWjbiK5DSKCSN1GKsK,https://api.spotify.com/v1/audio-analysis/0q0fJWjbiK5DSKCSN1GKsK,186933,4
150,0.912,0.448,9,-5.501,1,0.0446,0.491,0.000292,0.0781,0.744,108.964,audio_features,5MZQIjtghyFc4sMVUzD7MD,5MZQIjtghyFc4sMVUzD7MD,https://api.spotify.com/v1/tracks/5MZQIjtghyFc4sMVUzD7MD,https://api.spotify.com/v1/audio-analysis/5MZQIjtghyFc4sMVUzD7MD,171107,4
151,0.77,0.751,10,-6.315,1,0.0456,0.0615,2.15e-05,0.073,0.52,127.962,audio_features,6TJopB7B3ho7mr1Qm5X7Hf,6TJopB7B3ho7mr1Qm5X7Hf,https://api.spotify.com/v1/tracks/6TJopB7B3ho7mr1Qm5X7Hf,https://api.spotify.com/v1/audio-analysis/6TJopB7B3ho7mr1Qm5X7Hf,222261,4
152,0.762,0.641,0,-8.779,1,0.0425,0.0946,1.11e-05,0.346,0.474,143.968,audio_features,6Bj7YMaUIVSo0UX88op74e,6Bj7YMaUIVSo0UX88op74e,https://api.spotify.com/v1/tracks/6Bj7YMaUIVSo0UX88op74e,https://api.spotify.com/v1/audio-analysis/6Bj7YMaUIVSo0UX88op74e,224827,4
153,0.739,0.471,8,-8.456,1,0.0436,0.0661,9.78e-05,0.116,0.31,90.002,audio_features,5dmPNuHmRRJuHmJTDa7NuJ,5dmPNuHmRRJuHmJTDa7NuJ,https://api.spotify.com/v1/tracks/5dmPNuHmRRJuHmJTDa7NuJ,https://api.spotify.com/v1/audio-analysis/5dmPNuHmRRJuHmJTDa7NuJ,194400,4
